tweets,labels
"Infosys, one of India’s biggest outsourcing companies, says a law firm is conducting an independent investigation into the anonymous complaints https://t.co/VagbpKsJt2",responsible_consumption_and_production
"@bombaywallah56 @SenTedCruz Every time I lodge these types of complaints my account would open up. I know for a fact face book has offshore (screening rooms run by Liberals) call centers in India (expensive) or the Philippines (cheap), I guess the latter~ and I believe this website has the same!",responsible_consumption_and_production
"@KenRoth @akrockefeller and it was too short notice. Furthermore as so many #UK banks and companies offshore their businesses to #India, we are now phoning inside their homes and their families can know our bank details and handle our electricity complaints",responsible_consumption_and_production
@LSD122070 @TeleneinFla @TwitterSupport @TwitterSafety @Twitter Isn’t some of the Twitter employees who respond to complaints are based offshore in countries such as India?  If so that can explain the word being taken out of context.,responsible_consumption_and_production
"@PMOIndia 

Respected sir 

I am working on Samson maritime ltd offshore shipping company based on mumbai.
Sir from last four months we did't received our salaries .DG shipping of india is not responding after complaints.

Please help please help 

Waiting for ur reply",responsible_consumption_and_production
DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.-$ - 522261 - Statement Of Investor Complaints For The Quarter End.. https://t.co/OpPYsIj6Pq,responsible_consumption_and_production
DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.-$ - 522261 - Statement Of Investor Complaints For The Quarter End.. https://t.co/XVfUTcJatK,responsible_consumption_and_production
DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.-$ - 522261 - Statement Of Investor Complaints For Quarter Ended 30.06.2017,responsible_consumption_and_production
"Synapse India - Complaints Management Tips, Synapse India Complaints Management Program | Offshore S... | @scoopit http://t.co/nLTjwACT3M",responsible_consumption_and_production
"Synapse India - Complaints Management Tips, Synapse India Complaints Management Program | Offshore S... | @scoopit http://t.co/WF81JCkCkk",responsible_consumption_and_production
"Synapse India - Complaints Management Tips, Synapse India Complaints Management Program | Offshore S... | @scoopit http://t.co/ehTKSeqn2M",responsible_consumption_and_production
"Synapse India - Complaints Management Tips, Synapse India Complaints Management Program | Offshore S... | @scoopit http://t.co/zXgoGhKa66",responsible_consumption_and_production
@my_nmc very unfortunate inspite of so many complaints dry waste and food waste causing a stench but no action of removal . Is there a loading getting the municipal commissioner Nashik - email I’d ? Keeping India clean ; let’s play our part . Accelerate your efforts Nashik NMC#,responsible_consumption_and_production
@jinujameshmd @MiIAiMeD @Mundra08 @PMOIndia @MoHFW_INDIA DPIIT has issued a Public Procurement Order as per which such stipulations are not allowed. They entertain complaints against the Order too. @DIPPGOI,responsible_consumption_and_production
"RT DIPPGOI: Public Procurement (Preference to Make in India) Order, 2017:
For any grievance against non-compliance, complaints may be filed on Central Public Procurement Portal: https://t.co/NBVGHHhnA4
#MakeInIndia #Indiameansbusiness makeinindia startupindia rabhishek1982 agga…",responsible_consumption_and_production
"RT DIPPGOI: Public Procurement (Preference to Make in India) Order, 2017:
For any grievance against non-compliance, complaints may be filed on Central Public Procurement Portal: https://t.co/bUwUl0uFIh
#MakeInIndia #Indiameansbusiness makeinindia startupindia rabhishek1982 agga…",responsible_consumption_and_production
"Public Procurement (Preference to Make in India) Order, 2017:
For any grievance against non-compliance, complaints may be filed on Central Public Procurement Portal: https://t.co/C8n7ut1dtQ
#MakeInIndia #Indiameansbusiness @makeinindia @startupindia @rabhishek1982 @aggarwal_rajiv",responsible_consumption_and_production
"@NammaBESCOM @RankaVasanthraj @ShobhaBJP There are hundreds of complaints like this. What was the action? Any plan to work tech companies to provide uninterrupted power supply? Shame on such bad maintenance. If you don’t know how to maintain, learn it. India is not having harsh climate, remember this. You are lucky.",climate_action
India installs Solar Panels over UN HQ in New York as gift towards Climate Action Now while Pakistan floods UN with Fake Complaints  #WorthlessPakistan https://t.co/9fLsiQY54M,climate_action
"And the only CLIMATE that does not CHANGE is India's POLITICAL CLIMATE. But then, complaints don't change the world, actions do.",climate_action
"@GaryLineker @RishiSunak If tye UK went nett zero tomorrow it would not make the slightest difference to world climate - take your complaints to China, India, Russia, USA - they are the only ones who can make a difference.",climate_action
"@joebal76 @KevinForBOS Start with countries like China and India, who's numbers dwarf anything we produce.  I don't see the complaints in that regard, only the big-bad [capitalist] USA is responsible for the alleged 'climate change' disaster.  Back in the 80s it was a cooling disaster, what happened?",climate_action
"@ddofinternet And yet people complain about us not doing enough to fight climate change. People should send their complaints to China, India, and Russia who are offsetting are progress by increasing CO2 emissions.",climate_action
"@DannReardon @perlmutations Hey!!! The GOP is cause of the climate!!!! talk to China, India, Russia, the coke corp about the plastic bottles you drink out of every day! Look at the world around you and direct your complaints to those countries… none of you do that!!!",climate_action
"@MacChoiligh @FoxNews @elonmusk Oil is burning cleaner “greener” than ever. GH gas emissions in the West are extremely low. Your complaints need to be aimed at China, India, Russia &amp; other careless polluters. The West is doing their part. You ignore the toxins solar panels create &amp; natural cycle climate change.",climate_action
"@ShefVaidya @realDailyWire   though always complaints about India when  it comes to climate discussions, are extremely factual and don't bullshit their audience.",climate_action
Guest commentator Lisa Coronado says members of the Georgia PSC told her to take her complaints to China and India at a recent meeting when she said Georgia Power should hatch better plans to combat climate change https://t.co/uh02r29wwG #gapol,climate_action
"The nonprofit organisation that represents #Facebook whistleblower Frances Haugen has filed two new complaints against #Meta (@Meta), accusing the social network of misleading investors about its efforts to tackle misinformation about climate change and #COVID19. https://t.co/EwGvNL7rRt",climate_action
"#AirPollution | The Commission should actively take multi-pronged measures to tackle air pollution throughout the year, not only in response to complaints or during peak periods, write @CPR_India researchers in a new submission to @CAQM_official.
https://t.co/ECIgrgsyPM @moefcc https://t.co/Prgd9FmSX1",climate_action
"@RuleBrexitannia China/India etc are not the agenda, no ideas from her just complaints like we all have, but ppl easily led.  XR...its not about climate, they jump on the wagon for coverage. Its anti establishment/anti democracy so China is not on agenda",climate_action
"@dabcule The fact is that China, like America, India and Japan are the biggest emmiter of CO2 in the world.... They accepted their impact in the climate change and that's why they are all part of the ""party to the agreement"" ..so what's the complaints here?",climate_action
"@Myzteke @sourpatchlyds @elonmusk I thought scientists estimated that the world is overpopulated by around 4billion.   Have you seen Mexico City, Moscow, India, China?  Complaints of global warming and the number one cause…. Too many humans.  We don’t need more births.",climate_action
"Top 3 best ways to end global warming;

1.huge complaints band together to  help the stop of air and rubbish pollution

2. A mass genocide in India and China 

3. Huge masses of people protest to there government for them to pitch in.

Thank you for listening to my ted talk",climate_action
